"universe","region","delay","category","name","description","typ","coverage","id","create_time","update_time","sub_category","dataset_id","payramid_multiplier","user_count","alpha_count"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_gr_cal_fy1_ests","The total number of calendarized 1 fiscal year dividend per share (DPS) estimation within GICS group grouping.","1","1","81237","25/10/2025 19:08:49","25/10/2025 19:08:49","analyst-analyst-estimates","analyst15","1.2","8","67"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_gr_cal_fy1_gro","The weighted year-over-year growth of dividend per share (DPS) estimation for the calendarized 1 fiscal year aggregated within GICS group grouping.","1","1","81238","25/10/2025 19:08:49","25/10/2025 19:08:49","analyst-analyst-estimates","analyst15","1.2","4","13"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_gr_cal_fy1_st_dev","The weighted average standard deviation of dividend per share (DPS) estimation for the calendarized 1 fiscal year aggregated within GICS group grouping.","1","1","81240","25/10/2025 19:08:49","25/10/2025 19:08:49","analyst-analyst-estimates","analyst15","1.2","37","155"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_gr_cal_fy2_6m_chg","The weighted 6-month percent change of dividend per share (DPS) estimation for the calendarized 2 fiscal year aggregated within GICS group grouping.","1","1","81242","25/10/2025 19:08:49","25/10/2025 19:08:49","analyst-analyst-estimates","analyst15","1.2","5","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_gr_cal_fy3_1m_chg","The weighted 1-month percent change of dividend per share (DPS) estimation for the calendarized 3 fiscal year aggregated within GICS group grouping.","1","1","81247","25/10/2025 19:08:49","25/10/2025 19:08:49","analyst-analyst-estimates","analyst15","1.2","5","24"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_gr_fy2_cos_up","The number of companies for which dividend per share (DPS) estimation for the calendarized 2 fiscal year has been raised from last month within GICS group grouping.","1","1","81253","25/10/2025 19:08:49","25/10/2025 19:08:49","analyst-analyst-estimates","analyst15","1.2","8","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_gr_fy2_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81254","25/10/2025 19:08:49","25/10/2025 19:08:49","analyst-analyst-estimates","analyst15","1.2","9","26"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_gr_fy2_ests_up","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81255","25/10/2025 19:08:49","25/10/2025 19:08:49","analyst-analyst-estimates","analyst15","1.2","23","34"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_ind_12_m_cos_dn","The number of companies for which 12-month forward mean dividend per share (DPS) estimation has been lowered from last month within GICS industry grouping.","1","1","81260","25/10/2025 19:08:49","25/10/2025 19:08:49","analyst-analyst-estimates","analyst15","1.2","6","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_ind_12_m_ests","The 12-month forward pro-rated total number of estimates within GICS industry grouping.","1","1","81261","25/10/2025 19:08:49","25/10/2025 19:08:49","analyst-analyst-estimates","analyst15","1.2","17","41"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_ind_12_m_mean","The weighted average of 12-month forward dividend per share (DPS) estimation aggregated within GICS industry grouping.","1","1","81262","25/10/2025 19:08:49","25/10/2025 19:08:49","analyst-analyst-estimates","analyst15","1.2","22","35"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_ind_12_m_tr_mean","The weighted average of 12-month trailing dividend per share (DPS) aggregated within GICS industry grouping.","1","1","81265","25/10/2025 19:08:49","25/10/2025 19:08:49","analyst-analyst-estimates","analyst15","1.2","6","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_ind_18_m_mean","The weighted average of 18-month forward dividend per share (DPS) estimation aggregated within GICS industry grouping.","1","1","81269","25/10/2025 19:08:50","25/10/2025 19:08:50","analyst-analyst-estimates","analyst15","1.2","4","18"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_ind_18_m_pe","The weighted average price/earnings ratio based on 18-month forward EPS estimation aggregated within GICS industry grouping.","1","1","81270","25/10/2025 19:08:50","25/10/2025 19:08:50","analyst-analyst-estimates","analyst15","1.2","5","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_ind_cal_fy1_gro","The weighted year-over-year growth of dividend per share (DPS) estimation for the calendarized 1 fiscal year aggregated within GICS industry grouping.","1","1","81274","25/10/2025 19:08:50","25/10/2025 19:08:50","analyst-analyst-estimates","analyst15","1.2","26","36"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_ind_cal_fy2_1m_chg","The weighted 1 month percent change of dividend per share (DPS) estimation for the calendarized 2 fiscal year aggregated within GICS industry grouping.","1","1","81277","25/10/2025 19:08:50","25/10/2025 19:08:50","analyst-analyst-estimates","analyst15","1.2","5","20"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_ind_fy2_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81284","25/10/2025 19:08:50","25/10/2025 19:08:50","analyst-analyst-estimates","analyst15","1.2","15","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_12_m_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81290","25/10/2025 19:08:50","25/10/2025 19:08:50","analyst-analyst-estimates","analyst15","1.2","10","50"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_18_m_6m_chg","The weighted 6-month percent change of 18-month forward dividend per share (DPS) estimation aggregated within GICS sector grouping.","1","1","81299","25/10/2025 19:08:50","25/10/2025 19:08:50","analyst-analyst-estimates","analyst15","1.2","4","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_18_m_cos_up","The number of companies for which 18-month forward mean dividend per share (DPS) estimation has been raised from last month within GICS sector grouping.","1","1","81300","25/10/2025 19:08:50","25/10/2025 19:08:50","analyst-analyst-estimates","analyst15","1.2","14","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_18_m_ests_up","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81302","25/10/2025 19:08:51","25/10/2025 19:08:51","analyst-analyst-estimates","analyst15","1.2","17","23"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_18_m_st_dev","The weighted average standard deviation of 18-month forward dividend per share (DPS) estimation aggregated within GICS sector grouping.","1","1","81305","25/10/2025 19:08:51","25/10/2025 19:08:51","analyst-analyst-estimates","analyst15","1.2","5","17"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_cal_fy0_val","The weighted average of dividend per share (DPS) estimation for the current calendarized fiscal year aggregated within GICS sector grouping.","1","1","81308","25/10/2025 19:08:51","25/10/2025 19:08:51","analyst-analyst-estimates","analyst15","1.2","5","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_cal_fy1_3m_chg","The weighted 3-month percent change of dividend per share (DPS) estimation for the calendarized 1 fiscal year aggregated within GICS sector grouping.","1","1","81310","25/10/2025 19:08:51","25/10/2025 19:08:51","analyst-analyst-estimates","analyst15","1.2","12","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_cal_fy1_cos","The number of companies with a calendarized 1 fiscal year dividend per share (DPS) estimation within GICS sector grouping.","1","1","81312","25/10/2025 19:08:51","25/10/2025 19:08:51","analyst-analyst-estimates","analyst15","1.2","7","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_cal_fy1_st_dev","The weighted average standard deviation of dividend per share (DPS) estimation for the calendarized 1 fiscal year aggregated within GICS sector grouping.","1","1","81314","25/10/2025 19:08:51","25/10/2025 19:08:51","analyst-analyst-estimates","analyst15","1.2","30","40"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_cal_fy2_1m_chg","The weighted 1-month percent change of dividend per share (DPS) estimation for the calendarized 2 fiscal year aggregated within GICS sector grouping.","1","1","81315","25/10/2025 19:08:51","25/10/2025 19:08:51","analyst-analyst-estimates","analyst15","1.2","3","13"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_cal_fy2_total","The total of dividend per share (DPS) estimation for the calendarized 2 fiscal years aggregated within GICS sector grouping.","1","1","81322","25/10/2025 19:08:51","25/10/2025 19:08:51","analyst-analyst-estimates","analyst15","1.2","6","13"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_cal_fy3_gro","The weighted year-over-year growth of dividend per share (DPS) estimation for the calendarized 3 fiscal years aggregated within GICS sector grouping.","1","1","81326","25/10/2025 19:08:51","25/10/2025 19:08:51","analyst-analyst-estimates","analyst15","1.2","10","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_fy1_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81332","25/10/2025 19:08:51","25/10/2025 19:08:51","analyst-analyst-estimates","analyst15","1.2","23","27"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_fy2_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81336","25/10/2025 19:08:51","25/10/2025 19:08:51","analyst-analyst-estimates","analyst15","1.2","7","13"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_dps_s_fy3_cos_dn","The number of companies for which dividend per share (DPS) estimation for the calendarized 3 fiscal years has been lowered from last month within GICS sector grouping.","1","1","81338","25/10/2025 19:08:51","25/10/2025 19:08:51","analyst-analyst-estimates","analyst15","1.2","6","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_12_m_gro","The weighted 12-month forward year-over-year growth of earnings before tax (EBT) estimation aggregated within GICS group grouping.","1","1","81603","25/10/2025 19:09:02","25/10/2025 19:09:02","analyst-analyst-estimates","analyst15","1.2","4","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_18_m_cos_up","The number of companies for which 18-month forward mean earnings before tax (EBT) estimation has been raised from last month within GICS group grouping.","1","1","81609","25/10/2025 19:09:02","25/10/2025 19:09:02","analyst-analyst-estimates","analyst15","1.2","4","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_18_m_gro","The weighted 18-month forward year-over-year growth of earnings before tax (EBT) estimation aggregated within GICS group grouping.","1","1","81612","25/10/2025 19:09:02","25/10/2025 19:09:02","analyst-analyst-estimates","analyst15","1.2","8","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_18_m_mean","The weighted average of 18-month forward earnings before tax (EBT) estimation aggregated within GICS group grouping.","1","1","81613","25/10/2025 19:09:02","25/10/2025 19:09:02","analyst-analyst-estimates","analyst15","1.2","6","28"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_18_m_pe","The weighted average price/earnings ratio based on 18-month forward EPS estimation aggregated within GICS group grouping.","1","1","81614","25/10/2025 19:09:02","25/10/2025 19:09:02","analyst-analyst-estimates","analyst15","1.2","5","23"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_cal_fy0_gro","The weighted year-over-year growth of earnings before tax (EBT) estimation for the current calendarized fiscal year aggregated within GICS group grouping.","1","1","81617","25/10/2025 19:09:02","25/10/2025 19:09:02","analyst-analyst-estimates","analyst15","1.2","6","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_cal_fy1_6m_chg","The weighted 6-month percent change of earnings before tax (EBT) estimation for the calendarized 1 fiscal year aggregated within GICS group grouping.","1","1","81620","25/10/2025 19:09:02","25/10/2025 19:09:02","analyst-analyst-estimates","analyst15","1.2","5","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_cal_fy1_pe","The weighted average price/earnings ratio based on EPS estimation for the calendarized one fiscal year aggregated within GICS group grouping.","1","1","81623","25/10/2025 19:09:03","25/10/2025 19:09:03","analyst-analyst-estimates","analyst15","1.2","25","85"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_cal_fy2_pe","The weighted average price/earnings ratio based on EPS estimation for the calendarized two fiscal years aggregated within GICS group grouping.","1","1","81629","25/10/2025 19:09:03","25/10/2025 19:09:03","analyst-analyst-estimates","analyst15","1.2","8","13"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_cal_fy3_6m_chg","The weighted 6-month percent change of earnings before tax (EBT) estimation for the calendarized 3 fiscal years aggregated within GICS group grouping.","1","1","81631","25/10/2025 19:09:03","25/10/2025 19:09:03","analyst-analyst-estimates","analyst15","1.2","4","22"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_cal_fy3_cos","The number of companies with a calendarized 3 fiscal year earnings before tax (EBT) estimation within GICS group grouping.","1","1","81632","25/10/2025 19:09:03","25/10/2025 19:09:03","analyst-analyst-estimates","analyst15","1.2","7","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_cal_fy3_pe","The weighted average price/earnings ratio based on EPS estimation for the calendarized 3 fiscal years aggregated within GICS group grouping.","1","1","81634","25/10/2025 19:09:03","25/10/2025 19:09:03","analyst-analyst-estimates","analyst15","1.2","5","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_fy1_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81637","25/10/2025 19:09:03","25/10/2025 19:09:03","analyst-analyst-estimates","analyst15","1.2","9","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_fy1_ests_up","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81638","25/10/2025 19:09:03","25/10/2025 19:09:03","analyst-analyst-estimates","analyst15","1.2","6","20"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_gr_fy2_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81640","25/10/2025 19:09:03","25/10/2025 19:09:03","analyst-analyst-estimates","analyst15","1.2","3","12"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_ind_12_m_pe","The weighted average price/earnings ratio based on 12-month forward EPS estimation aggregated within GICS industry grouping.","1","1","81646","25/10/2025 19:09:03","25/10/2025 19:09:03","analyst-analyst-estimates","analyst15","1.2","5","17"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_ind_18_m_ests","The 18-month forward pro-rated total number of estimates within GICS industry grouping.","1","1","81648","25/10/2025 19:09:03","25/10/2025 19:09:03","analyst-analyst-estimates","analyst15","1.2","5","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_ind_18_m_mean","The weighted average of 18-month forward earnings before tax (EBT) estimation aggregated within GICS industry grouping.","1","1","81649","25/10/2025 19:09:03","25/10/2025 19:09:03","analyst-analyst-estimates","analyst15","1.2","5","32"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_ind_cal_fy0_pe","The weighted average price/earnings ratio based on EPS estimation for the current calendarized fiscal year aggregated within GICS industry grouping.","1","1","81650","25/10/2025 19:09:03","25/10/2025 19:09:03","analyst-analyst-estimates","analyst15","1.2","4","16"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_ind_cal_fy2_total","The total of earnings before tax (EBT) estimation for the calendarized 2 fiscal years aggregated within GICS industry grouping.","1","1","81658","25/10/2025 19:09:03","25/10/2025 19:09:03","analyst-analyst-estimates","analyst15","1.2","4","37"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_ind_cal_fy3_ests","The total number of calendarized 3 fiscal year earnings before tax (EBT) estimations within GICS industry grouping.","1","1","81659","25/10/2025 19:09:03","25/10/2025 19:09:03","analyst-analyst-estimates","analyst15","1.2","6","100"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_ind_fy2_cos_dn","The number of companies for which earnings before tax (EBT) estimation for the calendarized 2 fiscal years has been lowered from last month within GICS industry grouping.","1","1","81662","25/10/2025 19:09:04","25/10/2025 19:09:04","analyst-analyst-estimates","analyst15","1.2","6","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_12_m_ests_dn","The 12 month forward pro-rated total number of estimates which have been lowered since last month within GICS sector grouping.","1","1","81669","25/10/2025 19:09:04","25/10/2025 19:09:04","analyst-analyst-estimates","analyst15","1.2","14","20"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_12_m_pe","The weighted average price/earnings ratio based on 12-month forward EPS estimation aggregated within GICS sector grouping.","1","1","81672","25/10/2025 19:09:04","25/10/2025 19:09:04","analyst-analyst-estimates","analyst15","1.2","14","19"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_18_m_ests","The 18-month forward pro-rated total number of estimates within GICS sector grouping.","1","1","81676","25/10/2025 19:09:04","25/10/2025 19:09:04","analyst-analyst-estimates","analyst15","1.2","33","67"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_18_m_pe","The weighted average price/earnings ratio based on 18-month forward EPS estimation aggregated within GICS sector grouping.","1","1","81679","25/10/2025 19:09:04","25/10/2025 19:09:04","analyst-analyst-estimates","analyst15","1.2","7","18"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_cal_fy0_gro","The weighted year-over-year growth of Earnings Before Tax (EBT) estimation for the current calendarized fiscal year aggregated within GICS sector grouping.","1","1","81681","25/10/2025 19:09:04","25/10/2025 19:09:04","analyst-analyst-estimates","analyst15","1.2","11","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_cal_fy0_val","The weighted average of earnings before tax (EBT) estimation for the current calendarized fiscal year aggregated within GICS sector grouping.","1","1","81682","25/10/2025 19:09:04","25/10/2025 19:09:04","analyst-analyst-estimates","analyst15","1.2","10","23"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_cal_fy1_gro","The weighted year-over-year growth of earnings before tax (EBT) estimation for the calendarized 1 fiscal year aggregated within GICS sector grouping.","1","1","81688","25/10/2025 19:09:04","25/10/2025 19:09:04","analyst-analyst-estimates","analyst15","1.2","23","69"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_cal_fy2_cos","The number of companies with a calendarized 2 fiscal year earnings before tax (EBT) estimation within GICS sector grouping.","1","1","81694","25/10/2025 19:09:04","25/10/2025 19:09:04","analyst-analyst-estimates","analyst15","1.2","16","20"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_cal_fy2_st_dev","The weighted average standard deviation of earnings before tax (EBT) estimation for the calendarized 2 fiscal years aggregated within GICS sector grouping.","1","1","81699","25/10/2025 19:09:05","25/10/2025 19:09:05","analyst-analyst-estimates","analyst15","1.2","13","23"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_cal_fy3_6m_chg","The weighted 6-month percent change of earnings before tax (EBT) estimation for the calendarized 3 fiscal year aggregated within GICS sector grouping.","1","1","81701","25/10/2025 19:09:05","25/10/2025 19:09:05","analyst-analyst-estimates","analyst15","1.2","13","22"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_cal_fy3_cos","The number of companies with a calendarized 3 fiscal year earnings before tax (EBT) estimation within GICS sector grouping.","1","1","81702","25/10/2025 19:09:05","25/10/2025 19:09:05","analyst-analyst-estimates","analyst15","1.2","10","30"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_cal_fy3_mean","The weighted average of earnings before tax (EBT) estimation for the calendarized 3 fiscal years aggregated within GICS sector grouping.","1","1","81704","25/10/2025 19:09:05","25/10/2025 19:09:05","analyst-analyst-estimates","analyst15","1.2","13","17"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_cal_fy3_st_dev","The weighted average standard deviation of earnings before tax (EBT) estimation for the calendarized 3 fiscal years aggregated within GICS sector grouping.","1","1","81706","25/10/2025 19:09:05","25/10/2025 19:09:05","analyst-analyst-estimates","analyst15","1.2","33","64"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_cal_fy3_total","The total of earnings before tax (EBT) estimation for the calendarized 3 fiscal years aggregated within GICS sector grouping.","1","1","81707","25/10/2025 19:09:05","25/10/2025 19:09:05","analyst-analyst-estimates","analyst15","1.2","10","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_fy2_cos_dn","The number of companies for which earnings before tax (EBT) estimation for the calendarized 2 fiscal year has been lowered from last month within GICS sector grouping.","1","1","81710","25/10/2025 19:09:05","25/10/2025 19:09:05","analyst-analyst-estimates","analyst15","1.2","11","18"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebtgics_s_fy3_cos_dn","The number of companies for which earnings before tax (EBT) estimation for the calendarized 3 fiscal years has been lowered from last month within GICS sector grouping.","1","1","81714","25/10/2025 19:09:05","25/10/2025 19:09:05","analyst-analyst-estimates","analyst15","1.2","20","30"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_gr_12_m_3m_chg","The weighted 3-month percent change of 12-month forward earnings before tax (EBT) estimation aggregated within GICS group grouping.","1","1","81501","25/10/2025 19:09:00","25/10/2025 19:09:00","analyst-analyst-estimates","analyst15","1.2","6","19"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_gr_12_m_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81504","25/10/2025 19:09:00","25/10/2025 19:09:00","analyst-analyst-estimates","analyst15","1.2","11","23"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_gr_18_m_ests","The 18-month forward pro-rated total number of estimates within GICS group grouping.","1","1","81510","25/10/2025 19:09:00","25/10/2025 19:09:00","analyst-analyst-estimates","analyst15","1.2","7","43"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_gr_18_m_gro","The weighted 18-month forward year-over-year growth of earnings before tax (EBT) estimation aggregated within GICS group grouping.","1","1","81512","25/10/2025 19:09:00","25/10/2025 19:09:00","analyst-analyst-estimates","analyst15","1.2","8","33"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_gr_cal_fy0_gro","The weighted year-over-year growth of earnings before tax (EBT) estimation for the current calendarized fiscal year aggregated within GICS group grouping.","1","1","81513","25/10/2025 19:09:00","25/10/2025 19:09:00","analyst-analyst-estimates","analyst15","1.2","9","24"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_gr_cal_fy1_1m_chg","The weighted 1-month percent change of earnings before tax (EBT) estimation for the calendarized 1 fiscal year aggregated within GICS group grouping.","1","1","81516","25/10/2025 19:09:00","25/10/2025 19:09:00","analyst-analyst-estimates","analyst15","1.2","6","23"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_gr_cal_fy1_ests","The total number of calendarized 1 fiscal year earnings before tax (EBT) estimation within GICS group grouping.","1","1","81518","25/10/2025 19:09:00","25/10/2025 19:09:00","analyst-analyst-estimates","analyst15","1.2","14","15"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_gr_cal_fy1_pe","The weighted average price/earnings ratio based on EPS estimation for the calendarized 1 fiscal year aggregated within GICS group grouping.","1","1","81521","25/10/2025 19:09:00","25/10/2025 19:09:00","analyst-analyst-estimates","analyst15","1.2","10","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_gr_cal_fy2_gro","The weighted year-over-year growth of earnings before tax (EBT) estimation for the calendarized 2 fiscal years aggregated within GICS group grouping.","1","1","81524","25/10/2025 19:09:00","25/10/2025 19:09:00","analyst-analyst-estimates","analyst15","1.2","7","21"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_gr_fy1_cos_up","The number of companies for which earnings before tax (EBT) estimation for the calendarized 1 fiscal year has been raised from last month within GICS group grouping.","1","1","81533","25/10/2025 19:09:00","25/10/2025 19:09:00","analyst-analyst-estimates","analyst15","1.2","27","51"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_gr_fy1_ests_dn","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81534","25/10/2025 19:09:00","25/10/2025 19:09:00","analyst-analyst-estimates","analyst15","1.2","4","44"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_gr_fy2_cos_dn","The number of companies for which earnings before tax (EBT) estimation for the calendarized 2 fiscal year has been lowered from last month within GICS group grouping.","1","1","81536","25/10/2025 19:09:00","25/10/2025 19:09:00","analyst-analyst-estimates","analyst15","1.2","9","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_ind_12_m_pe","The weighted average price/earnings ratio based on 12-month forward EPS estimation aggregated within GICS industry grouping.","1","1","81540","25/10/2025 19:09:01","25/10/2025 19:09:01","analyst-analyst-estimates","analyst15","1.2","5","36"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_ind_cal_fy2_mean","The weighted average of earnings before tax (EBT) estimation for the calendarized 2 fiscal years aggregated within GICS industry grouping.","1","1","81546","25/10/2025 19:09:01","25/10/2025 19:09:01","analyst-analyst-estimates","analyst15","1.2","18","33"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_ind_fy1_cos_up","The number of companies for which earnings before tax (EBT) estimation for the calendarized 1 fiscal year has been raised from last month within GICS industry grouping.","1","1","81549","25/10/2025 19:09:01","25/10/2025 19:09:01","analyst-analyst-estimates","analyst15","1.2","3","14"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_ind_fy2_ests_up","Count of unique IDs of industry participants. Industry stands for an aggregate view of all  equity clearance activity for the date, symbol, and transaction type in question.","1","1","81550","25/10/2025 19:09:01","25/10/2025 19:09:01","analyst-analyst-estimates","analyst15","1.2","3","19"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_s_12_m_cos","The number of companies with a 12-month forward mean earnings before tax (EBT) estimation within GICS sector grouping.","1","1","81552","25/10/2025 19:09:01","25/10/2025 19:09:01","analyst-analyst-estimates","analyst15","1.2","32","62"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_s_12_m_pe","The weighted average price/earnings ratio based on 12-month forward EPS estimation aggregated within GICS sector grouping.","1","1","81557","25/10/2025 19:09:01","25/10/2025 19:09:01","analyst-analyst-estimates","analyst15","1.2","10","11"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_s_18_m_cos_up","The number of companies for which 18-month forward mean earnings before tax (EBT) estimation has been raised from last month within GICS sector grouping.","1","1","81563","25/10/2025 19:09:01","25/10/2025 19:09:01","analyst-analyst-estimates","analyst15","1.2","5","30"
"ILLIQUID_MINVOL1M","USA","1","analyst","anl15_ebt_s_18_m_pe","The weighted average price/earnings ratio based on 18-month forward EPS estimation aggregated within GICS sector grouping.","1","1","81567","25/10/2025 19:09:01","25/10/2025 19:09:01","analyst-analyst-estimates","analyst15","1.2","5","14"
